,Wind [kWh],Solar [kWh],Shortfall [kWh],Curtailed [kWh],Battery Dispatched [kWh],Total RE Plant Power [kWh]
31,455285.03657087655,-0.0,0.0,0.0,0.0,455285.03657087655
32,389267.14080410596,1236.6104671491842,0.0,0.0,0.0,390503.75127125514
33,313587.08182864217,2884.869115103209,0.0,0.0,0.0,316471.9509437454
34,44475.19139355451,5161.7581086513255,18363.050497794167,0.0,0.0,49636.94950220583
35,7770.313919649528,13770.931955401005,46458.75412494947,0.0,0.0,21541.245875050532
36,35566.982892999156,12613.445421472758,19819.571685528084,0.0,0.0,48180.428314471916
37,36167.77618227516,7890.917308556243,23941.306509168593,0.0,0.0,44058.69349083141
38,76847.95311395726,42255.82558088216,0.0,0.0,0.0,119103.77869483942
39,145859.82955763635,19415.99346391549,0.0,0.0,0.0,165275.82302155183
40,390871.1780709611,0.0,0.0,0.0,0.0,390871.1780709611
41,465706.40169505763,0.0,0.0,0.0,0.0,465706.40169505763
42,552670.2289175065,0.0,0.0,0.0,0.0,552670.2289175065
43,554152.9852806266,0.0,0.0,0.0,0.0,554152.9852806266
44,493982.2404157647,0.0,0.0,0.0,0.0,493982.2404157647
45,457835.1101930352,0.0,0.0,0.0,0.0,457835.1101930352
46,444019.6402570783,0.0,0.0,0.0,0.0,444019.6402570783
47,425569.81830211607,0.0,0.0,0.0,0.0,425569.81830211607
48,299917.3684172709,0.0,0.0,0.0,0.0,299917.3684172709
49,255939.6336439082,0.0,0.0,0.0,0.0,255939.6336439082
50,308847.52797424525,0.0,0.0,0.0,0.0,308847.52797424525
51,325749.90351638396,0.0,0.0,0.0,0.0,325749.90351638396
52,310071.3620436644,0.0,0.0,0.0,0.0,310071.3620436644
53,332513.19591638073,0.0,0.0,0.0,0.0,332513.19591638073
54,375953.9903450768,0.0,0.0,0.0,0.0,375953.9903450768
55,517827.6500834454,-0.0,0.0,0.0,0.0,517827.6500834454
56,561601.0228013678,1484.2989963364312,0.0,0.0,0.0,563085.3217977042
57,477115.9619102054,4014.799766044785,0.0,0.0,0.0,481130.7616762502
58,421887.36347855505,7903.541228826492,0.0,0.0,0.0,429790.90470738156
59,370026.81696703355,13442.161325952182,0.0,0.0,0.0,383468.9782929857
