,Wind [kWh],Solar [kWh],Shortfall [kWh],Curtailed [kWh],Battery Dispatched [kWh],Total RE Plant Power [kWh]
1719,584274.0694402192,2904.2045244838005,0.0,0.0,0.0,587178.273964703
1720,584274.0707984616,2849.0280668261557,0.0,0.0,0.0,587123.0988652877
1721,584274.0706374033,1042.6460766005816,0.0,0.0,0.0,585316.7167140038
1722,583341.3845834623,0.0,0.0,0.0,0.0,583341.3845834623
1723,584164.4004661407,0.0,0.0,0.0,0.0,584164.4004661407
1724,584274.0702446683,0.0,0.0,0.0,0.0,584274.0702446683
1725,584274.0703409158,0.0,0.0,0.0,0.0,584274.0703409158
1726,584274.0695190511,0.0,0.0,0.0,0.0,584274.0695190511
1727,584274.0707971333,0.0,0.0,0.0,0.0,584274.0707971333
1728,577713.3655185164,0.0,0.0,0.0,0.0,577713.3655185164
1729,491611.6911067182,0.0,0.0,0.0,0.0,491611.6911067182
1730,578303.4838468849,0.0,0.0,0.0,0.0,578303.4838468849
1731,303476.08265205566,0.0,0.0,0.0,0.0,303476.08265205566
1732,179557.53291195488,0.0,0.0,0.0,0.0,179557.53291195488
1733,81514.00659169289,0.0,0.0,0.0,0.0,81514.00659169289
1734,494391.9215310901,-0.0,0.0,0.0,0.0,494391.9215310901
1735,576135.2918857875,3101.9105295811455,0.0,0.0,0.0,579237.2024153686
1736,584274.070301426,1289.7354706818805,0.0,0.0,0.0,585563.8057721079
1737,584274.0702043499,4418.134998608711,0.0,0.0,0.0,588692.2052029587
1738,584274.0705759783,4039.705335804489,0.0,0.0,0.0,588313.7759117828
1739,584274.0692816372,10185.033509976478,0.0,0.0,0.0,594459.1027916137
1740,584274.0672345397,16969.51867009873,0.0,0.0,0.0,601243.5859046384
1741,584274.0694218943,2669.109683463362,0.0,0.0,0.0,586943.1791053576
1742,584274.0702531913,1644.8936486067453,0.0,0.0,0.0,585918.963901798
1743,516574.7856181189,2079.65855228201,0.0,0.0,0.0,518654.4441704009
1744,452559.30206104665,862.8766275871775,0.0,0.0,0.0,453422.17868863384
1745,522763.3844946883,815.2506037689792,0.0,0.0,0.0,523578.6350984573
1746,561846.6654914594,0.0,0.0,0.0,0.0,561846.6654914594
1747,578813.7221732255,0.0,0.0,0.0,0.0,578813.7221732255
