,Wind [kWh],Solar [kWh],Shortfall [kWh],Curtailed [kWh],Battery Dispatched [kWh],Total RE Plant Power [kWh]
0,0.0,0.0,68000.0,0.0,0.0,0.0
1,0.0,0.0,68000.0,0.0,0.0,0.0
2,0.0,0.0,68000.0,0.0,0.0,0.0
3,0.0,0.0,68000.0,0.0,0.0,0.0
4,98176.31162836005,0.0,0.0,0.0,0.0,98176.31162836005
5,192972.24904734493,0.0,0.0,0.0,0.0,192972.24904734493
6,63085.78668618192,0.0,4914.21331381808,0.0,0.0,63085.78668618192
7,237899.89640322942,6742.03817964837,0.0,0.0,0.0,244641.9345828778
8,536461.1560765285,25884.145459564184,0.0,0.0,0.0,562345.3015360927
9,537123.6885365018,31045.86876002369,0.0,0.0,0.0,568169.5572965256
10,568906.5588081001,18746.718577974578,0.0,0.0,0.0,587653.2773860747
11,568860.7844289418,24549.869912199767,0.0,0.0,0.0,593410.6543411416
12,572483.3294515894,8697.810337365438,0.0,0.0,0.0,581181.1397889549
13,584274.0696545148,16089.048808716521,0.0,0.0,0.0,600363.1184632313
14,584274.070152478,58651.951545966105,0.0,0.0,0.0,642926.021698444
15,584274.0707723737,51927.97017147847,0.0,0.0,0.0,636202.0409438522
16,584274.0706850876,7498.43445574871,0.0,0.0,0.0,591772.5051408364
17,584274.0694597414,0.0,0.0,0.0,0.0,584274.0694597414
18,584274.0694132842,0.0,0.0,0.0,0.0,584274.0694132842
19,584274.069247137,0.0,0.0,0.0,0.0,584274.069247137
20,584274.0694741209,0.0,0.0,0.0,0.0,584274.0694741209
21,584274.0692776288,0.0,0.0,0.0,0.0,584274.0692776288
22,584274.0692684562,0.0,0.0,0.0,0.0,584274.0692684562
23,584274.0708908702,0.0,0.0,0.0,0.0,584274.0708908702
24,584274.0660617606,0.0,0.0,0.0,0.0,584274.0660617606
25,584274.0697528248,0.0,0.0,0.0,0.0,584274.0697528248
26,584274.0663830434,0.0,0.0,0.0,0.0,584274.0663830434
27,584274.0661493832,0.0,0.0,0.0,0.0,584274.0661493832
28,584274.0697268053,0.0,0.0,0.0,0.0,584274.0697268053
29,584274.0673150751,0.0,0.0,0.0,0.0,584274.0673150751
30,584274.0694098085,0.0,0.0,0.0,0.0,584274.0694098085
31,584274.0692811962,23678.33369814395,0.0,0.0,0.0,607952.4029793402
32,584274.0703957741,59265.46693035467,0.0,0.0,0.0,643539.5373261288
33,584274.0694522322,62032.413316047096,0.0,0.0,0.0,646306.4827682793
34,584274.0698816769,57463.816817621686,0.0,0.0,0.0,641737.8866992986
35,584274.0694074081,53787.256075207064,0.0,0.0,0.0,638061.3254826152
36,584274.0700031618,54058.465876632654,0.0,0.0,0.0,638332.5358797944
37,584274.0705872215,57781.64578370989,0.0,0.0,0.0,642055.7163709315
38,584274.0706401498,60271.739206681625,0.0,0.0,0.0,644545.8098468314
39,584274.0706627293,53929.82897870867,0.0,0.0,0.0,638203.899641438
40,584274.0708021445,8436.339417286586,0.0,0.0,0.0,592710.410219431
41,584274.0700074993,0.0,0.0,0.0,0.0,584274.0700074993
42,584274.0696906883,0.0,0.0,0.0,0.0,584274.0696906883
43,584274.0703449709,0.0,0.0,0.0,0.0,584274.0703449709
44,584274.0694641102,0.0,0.0,0.0,0.0,584274.0694641102
45,584274.0692862949,0.0,0.0,0.0,0.0,584274.0692862949
46,578102.4447521993,0.0,0.0,0.0,0.0,578102.4447521993
47,584274.0697684569,0.0,0.0,0.0,0.0,584274.0697684569
48,584274.070069394,0.0,0.0,0.0,0.0,584274.070069394
49,584274.0694269607,0.0,0.0,0.0,0.0,584274.0694269607
50,584274.0688188464,0.0,0.0,0.0,0.0,584274.0688188464
51,584274.0709479864,0.0,0.0,0.0,0.0,584274.0709479864
52,584274.0702778117,0.0,0.0,0.0,0.0,584274.0702778117
53,584274.0682732231,0.0,0.0,0.0,0.0,584274.0682732231
54,584274.0688347461,0.0,0.0,0.0,0.0,584274.0688347461
55,584274.0693230905,23354.794181993235,0.0,0.0,0.0,607628.8635050837
56,584274.0694284268,58966.34379762467,0.0,0.0,0.0,643240.4132260515
57,584274.069372965,62043.49120997269,0.0,0.0,0.0,646317.5605829377
58,584274.0707109051,57906.49236080638,0.0,0.0,0.0,642180.5630717115
59,361305.0849185859,54420.3304460117,0.0,0.0,0.0,415725.4153645976
60,584274.0693588473,55181.89893040352,0.0,0.0,0.0,639455.9682892509
61,584274.0692662812,59043.01418837619,0.0,0.0,0.0,643317.0834546573
62,584274.0706084905,61903.40270760094,0.0,0.0,0.0,646177.4733160915
63,584274.0704836028,56289.907605623775,0.0,0.0,0.0,640563.9780892266
64,583408.8892615706,9978.456055249688,0.0,0.0,0.0,593387.3453168203
65,584159.4889860286,0.0,0.0,0.0,0.0,584159.4889860286
66,583132.3525209808,0.0,0.0,0.0,0.0,583132.3525209808
67,584274.0704518582,0.0,0.0,0.0,0.0,584274.0704518582
68,528660.7976367339,0.0,0.0,0.0,0.0,528660.7976367339
69,583339.1101139918,0.0,0.0,0.0,0.0,583339.1101139918
70,559529.113464741,0.0,0.0,0.0,0.0,559529.113464741
71,553427.7897593271,0.0,0.0,0.0,0.0,553427.7897593271
72,554335.6231911544,0.0,0.0,0.0,0.0,554335.6231911544
73,544994.5356879281,0.0,0.0,0.0,0.0,544994.5356879281
74,514568.95901063335,0.0,0.0,0.0,0.0,514568.95901063335
75,551363.6417694091,0.0,0.0,0.0,0.0,551363.6417694091
76,556375.3379506457,0.0,0.0,0.0,0.0,556375.3379506457
77,583162.0677385736,0.0,0.0,0.0,0.0,583162.0677385736
78,568998.6216742623,0.0,0.0,0.0,0.0,568998.6216742623
79,568849.7968216821,23783.427648680572,0.0,0.0,0.0,592633.2244703626
80,521633.5167899178,59044.997073505525,0.0,0.0,0.0,580678.5138634233
81,321866.3917088081,61393.15721994295,0.0,0.0,0.0,383259.548928751
82,195296.91400778768,56868.33481940724,0.0,0.0,0.0,252165.2488271949
83,67510.41917826894,53000.26339893486,0.0,0.0,0.0,120510.68257720381
84,30075.42232270251,52850.9376278788,0.0,0.0,0.0,82926.3599505813
85,0.0,56211.707437669626,11788.292562330374,0.0,0.0,56211.707437669626
86,0.0,58855.17328757704,9144.82671242296,0.0,0.0,58855.17328757704
87,0.0,53558.52805225972,14441.471947740283,0.0,0.0,53558.52805225972
88,0.0,10004.270283255111,57995.729716744885,0.0,0.0,10004.270283255111
89,0.0,0.0,68000.0,0.0,0.0,0.0
90,0.0,0.0,68000.0,0.0,0.0,0.0
91,0.0,0.0,68000.0,0.0,0.0,0.0
92,0.0,0.0,68000.0,0.0,0.0,0.0
93,0.0,0.0,68000.0,0.0,0.0,0.0
94,0.0,0.0,68000.0,0.0,0.0,0.0
95,0.0,0.0,68000.0,0.0,0.0,0.0
96,0.0,0.0,68000.0,0.0,0.0,0.0
97,0.0,0.0,68000.0,0.0,0.0,0.0
98,0.0,0.0,68000.0,0.0,0.0,0.0
99,0.0,0.0,68000.0,0.0,0.0,0.0
100,0.0,0.0,68000.0,0.0,0.0,0.0
101,0.0,0.0,68000.0,0.0,0.0,0.0
102,138.266634015148,0.0,67861.73336598485,0.0,0.0,138.266634015148
103,0.0,21686.579243980264,46313.42075601974,0.0,0.0,21686.579243980264
104,0.0,55668.79228454093,12331.207715459073,0.0,0.0,55668.79228454093
105,0.0,58526.7327822799,9473.267217720102,0.0,0.0,58526.7327822799
106,0.0,54686.89138524081,13313.108614759192,0.0,0.0,54686.89138524081
107,0.0,51249.153326299915,16750.846673700085,0.0,0.0,51249.153326299915
108,0.0,51439.33486575468,16560.66513424532,0.0,0.0,51439.33486575468
109,0.0,54914.7560300731,13085.243969926902,0.0,0.0,54914.7560300731
110,0.0,57292.75142393072,10707.24857606928,0.0,0.0,57292.75142393072
111,0.0,52037.09546020847,15962.904539791532,0.0,0.0,52037.09546020847
112,0.0,9515.004543190873,58484.99545680913,0.0,0.0,9515.004543190873
113,0.0,0.0,68000.0,0.0,0.0,0.0
114,0.0,0.0,68000.0,0.0,0.0,0.0
115,16743.69869190181,0.0,51256.30130809819,0.0,0.0,16743.69869190181
116,45761.99420171489,0.0,22238.005798285107,0.0,0.0,45761.99420171489
117,147066.47883804742,0.0,0.0,0.0,0.0,147066.47883804742
118,278550.28234866646,0.0,0.0,0.0,0.0,278550.28234866646
119,442720.22380171705,0.0,0.0,0.0,0.0,442720.22380171705
120,557793.3868676532,0.0,0.0,0.0,0.0,557793.3868676532
121,571259.7427253802,0.0,0.0,0.0,0.0,571259.7427253802
122,569977.0403908371,0.0,0.0,0.0,0.0,569977.0403908371
123,563443.6429256311,0.0,0.0,0.0,0.0,563443.6429256311
124,552555.0203657841,0.0,0.0,0.0,0.0,552555.0203657841
125,557969.9515089578,0.0,0.0,0.0,0.0,557969.9515089578
126,584274.0692625646,0.0,0.0,0.0,0.0,584274.0692625646
127,584274.0698065659,19609.60861958593,0.0,0.0,0.0,603883.6784261519
128,584274.0703551578,54532.75335381995,0.0,0.0,0.0,638806.8237089778
129,584274.0707892898,35512.42413913593,0.0,0.0,0.0,619786.4949284258
130,584274.0708319325,56097.340897866794,0.0,0.0,0.0,640371.4117297992
131,584274.0692391633,35280.884220385946,0.0,0.0,0.0,619554.9534595492
132,584274.0704576161,14974.185783293076,0.0,0.0,0.0,599248.2562409092
133,584274.0693575828,1538.2807029329554,0.0,0.0,0.0,585812.3500605158
134,583743.292424927,41953.106730965745,0.0,0.0,0.0,625696.3991558928
135,583836.2544083924,4426.641247479163,0.0,0.0,0.0,588262.8956558715
136,583298.4029326291,9451.901150301053,0.0,0.0,0.0,592750.3040829302
137,571979.0441892875,0.0,0.0,0.0,0.0,571979.0441892875
138,324528.09917723015,0.0,0.0,0.0,0.0,324528.09917723015
139,546390.6779811326,0.0,0.0,0.0,0.0,546390.6779811326
140,423698.5164731513,0.0,0.0,0.0,0.0,423698.5164731513
141,296495.3434728596,0.0,0.0,0.0,0.0,296495.3434728596
142,355754.17042202706,0.0,0.0,0.0,0.0,355754.17042202706
143,302223.49823276675,0.0,0.0,0.0,0.0,302223.49823276675
144,142845.11678586187,0.0,0.0,0.0,0.0,142845.11678586187
145,0.0,0.0,68000.0,0.0,0.0,0.0
146,71470.97236690861,0.0,0.0,0.0,0.0,71470.97236690861
147,360468.9440025899,0.0,0.0,0.0,0.0,360468.9440025899
148,537532.1232686212,0.0,0.0,0.0,0.0,537532.1232686212
149,234318.39585192976,0.0,0.0,0.0,0.0,234318.39585192976
150,281042.7410758156,0.0,0.0,0.0,0.0,281042.7410758156
151,505202.451395317,22032.95726497134,0.0,0.0,0.0,527235.4086602883
152,506960.21606397786,57305.473830594085,0.0,0.0,0.0,564265.6898945719
153,584274.070735108,61102.95158701285,0.0,0.0,0.0,645377.0223221208
154,573624.5714718201,57543.476673994155,0.0,0.0,0.0,631168.0481458143
155,584274.0692552668,54388.47756260157,0.0,0.0,0.0,638662.5468178684
156,584274.0692955819,54769.65429283096,0.0,0.0,0.0,639043.7235884129
157,584274.0705627319,58313.15612477669,0.0,0.0,0.0,642587.2266875086
158,584152.2891377266,60616.69717921614,0.0,0.0,0.0,644768.9863169428
159,583736.1213359102,54107.63460769403,0.0,0.0,0.0,637843.7559436042
160,584274.0703550946,10377.046505377679,0.0,0.0,0.0,594651.1168604722
161,584274.0706390074,0.0,0.0,0.0,0.0,584274.0706390074
162,569426.2266947875,0.0,0.0,0.0,0.0,569426.2266947875
163,584274.0707027102,0.0,0.0,0.0,0.0,584274.0707027102
164,584274.070331441,0.0,0.0,0.0,0.0,584274.070331441
165,557869.2716253853,0.0,0.0,0.0,0.0,557869.2716253853
166,504990.37218346406,0.0,0.0,0.0,0.0,504990.37218346406
167,574084.2993243786,0.0,0.0,0.0,0.0,574084.2993243786
168,569046.0526826291,0.0,0.0,0.0,0.0,569046.0526826291
169,532117.8251198787,0.0,0.0,0.0,0.0,532117.8251198787
170,556976.1080708391,0.0,0.0,0.0,0.0,556976.1080708391
171,575089.9325265266,0.0,0.0,0.0,0.0,575089.9325265266
172,577541.7210594612,0.0,0.0,0.0,0.0,577541.7210594612
173,575366.1994044372,0.0,0.0,0.0,0.0,575366.1994044372
174,584274.0707825685,0.0,0.0,0.0,0.0,584274.0707825685
175,584274.0702931923,21967.205847252575,0.0,0.0,0.0,606241.2761404449
176,584274.0692376589,8499.086713438895,0.0,0.0,0.0,592773.1559510977
177,584274.0696556839,58612.12712467096,0.0,0.0,0.0,642886.196780355
178,583823.2274256909,54465.87278214547,0.0,0.0,0.0,638289.1002078364
179,556459.9634995232,51056.97120330014,0.0,0.0,0.0,607516.9347028234
180,573981.7254791656,51185.09167104188,0.0,0.0,0.0,625166.8171502075
181,580635.8026210531,54419.750822718626,0.0,0.0,0.0,635055.5534437717
182,525387.7161946183,56443.93824522016,0.0,0.0,0.0,581831.6544398384
183,374594.07692570455,51070.117776278064,0.0,0.0,0.0,425664.1947019826
184,344746.86808152276,10501.367546407499,0.0,0.0,0.0,355248.23562793026
185,181912.7731656735,0.0,0.0,0.0,0.0,181912.7731656735
186,507470.86710400006,0.0,0.0,0.0,0.0,507470.86710400006
187,558006.0788070165,0.0,0.0,0.0,0.0,558006.0788070165
188,558832.0007157859,0.0,0.0,0.0,0.0,558832.0007157859
189,575703.1782345389,0.0,0.0,0.0,0.0,575703.1782345389
190,509872.6988073153,0.0,0.0,0.0,0.0,509872.6988073153
191,517957.7599487838,0.0,0.0,0.0,0.0,517957.7599487838
192,289093.16132983484,0.0,0.0,0.0,0.0,289093.16132983484
193,314923.0390151851,0.0,0.0,0.0,0.0,314923.0390151851
194,268276.64760184335,0.0,0.0,0.0,0.0,268276.64760184335
195,8947.236207034679,0.0,59052.76379296532,0.0,0.0,8947.236207034679
196,0.0,0.0,68000.0,0.0,0.0,0.0
197,1963.0494465341392,0.0,66036.95055346587,0.0,0.0,1963.0494465341392
198,4004.9564459685207,0.0,63995.04355403148,0.0,0.0,4004.9564459685207
199,7737.0747439701545,2535.561747730275,57727.363508299575,0.0,0.0,10272.636491700428
200,0.0,13212.4118875084,54787.5881124916,0.0,0.0,13212.4118875084
201,0.0,37660.2561600829,30339.7438399171,0.0,0.0,37660.2561600829
202,0.0,39871.06703658232,28128.932963417683,0.0,0.0,39871.06703658232
203,0.0,50773.711627703786,17226.288372296214,0.0,0.0,50773.711627703786
204,7212.373806470595,51450.19776426937,9337.428429260035,0.0,0.0,58662.571570739965
205,46489.67304572872,35210.643071836115,0.0,0.0,0.0,81700.31611756483
206,60700.81372634508,26321.373992495,0.0,0.0,0.0,87022.18771884008
207,146354.0762120663,23015.512765384763,0.0,0.0,0.0,169369.5889774511
208,225632.310281921,990.6007152932939,0.0,0.0,0.0,226622.9109972143
209,250047.95166173566,0.0,0.0,0.0,0.0,250047.95166173566
210,383679.08205874515,0.0,0.0,0.0,0.0,383679.08205874515
211,568804.8441079031,0.0,0.0,0.0,0.0,568804.8441079031
212,583228.2775361715,0.0,0.0,0.0,0.0,583228.2775361715
213,584274.0707727198,0.0,0.0,0.0,0.0,584274.0707727198
214,584274.0694046362,0.0,0.0,0.0,0.0,584274.0694046362
215,584274.0700980787,0.0,0.0,0.0,0.0,584274.0700980787
216,584274.0663703629,0.0,0.0,0.0,0.0,584274.0663703629
217,584274.0671045756,0.0,0.0,0.0,0.0,584274.0671045756
218,584274.0683112778,0.0,0.0,0.0,0.0,584274.0683112778
219,584274.0671908187,0.0,0.0,0.0,0.0,584274.0671908187
220,584274.0751275443,0.0,0.0,0.0,0.0,584274.0751275443
221,584274.0762688774,0.0,0.0,0.0,0.0,584274.0762688774
222,584274.0772199571,0.0,0.0,0.0,0.0,584274.0772199571
223,383232.10759017256,159.14182133058387,0.0,0.0,0.0,383391.24941150314
224,280451.5583635657,2553.3428504428675,0.0,0.0,0.0,283004.90121400857
225,280451.55821449193,9125.642165915877,0.0,0.0,0.0,289577.2003804078
226,584274.0681916648,15091.449550398755,0.0,0.0,0.0,599365.5177420635
227,584274.0757541072,11456.34237920218,0.0,0.0,0.0,595730.4181333093
228,584274.0720944746,11432.69590519945,0.0,0.0,0.0,595706.7679996741
229,584274.0770027159,2377.792735078415,0.0,0.0,0.0,586651.8697377943
230,584274.0749222644,887.2748770927232,0.0,0.0,0.0,585161.3497993571
231,584274.0654357881,19237.1412212331,0.0,0.0,0.0,603511.2066570212
232,584274.0738275663,583.4887721975292,0.0,0.0,0.0,584857.5625997639
233,584274.0767080935,0.0,0.0,0.0,0.0,584274.0767080935
234,584274.0683136644,0.0,0.0,0.0,0.0,584274.0683136644
235,584274.0753019883,0.0,0.0,0.0,0.0,584274.0753019883
236,584274.0767117735,0.0,0.0,0.0,0.0,584274.0767117735
